,unique_id,bank_account
776,uniqueid_6845 x 2018,0
777,uniqueid_6846 x 2018,0
778,uniqueid_6847 x 2018,0
779,uniqueid_6848 x 2018,0
780,uniqueid_6849 x 2018,1
781,uniqueid_6850 x 2018,1
782,uniqueid_6851 x 2018,1
783,uniqueid_6852 x 2018,0
784,uniqueid_6853 x 2018,1
785,uniqueid_6854 x 2018,0
786,uniqueid_6855 x 2018,0
787,uniqueid_6856 x 2018,1
788,uniqueid_6857 x 2018,0
789,uniqueid_6858 x 2018,0
790,uniqueid_6859 x 2018,0
791,uniqueid_6860 x 2018,0
792,uniqueid_6861 x 2018,0
793,uniqueid_6862 x 2018,1
794,uniqueid_6863 x 2018,0
795,uniqueid_6864 x 2018,0
796,uniqueid_6865 x 2018,1
797,uniqueid_6866 x 2018,0
798,uniqueid_6867 x 2018,1
799,uniqueid_6868 x 2018,0
800,uniqueid_6869 x 2018,0
801,uniqueid_6870 x 2018,0
802,uniqueid_6871 x 2018,0
803,uniqueid_6872 x 2018,0
804,uniqueid_6873 x 2018,0
805,uniqueid_6874 x 2018,0
806,uniqueid_6875 x 2018,0
807,uniqueid_6876 x 2018,1
808,uniqueid_6877 x 2018,0
809,uniqueid_6878 x 2018,1
810,uniqueid_6879 x 2018,0
811,uniqueid_6880 x 2018,0
812,uniqueid_6881 x 2018,0
813,uniqueid_6882 x 2018,0
814,uniqueid_6883 x 2018,1
815,uniqueid_6884 x 2018,0
816,uniqueid_6885 x 2018,0
817,uniqueid_6886 x 2018,0
818,uniqueid_6887 x 2018,0
819,uniqueid_6888 x 2018,0
820,uniqueid_6889 x 2018,0
821,uniqueid_6890 x 2018,1
822,uniqueid_6891 x 2018,0
823,uniqueid_6892 x 2018,1
824,uniqueid_6893 x 2018,0
825,uniqueid_6894 x 2018,0
826,uniqueid_6895 x 2018,0
827,uniqueid_6896 x 2018,1
828,uniqueid_6897 x 2018,0
829,uniqueid_6898 x 2018,0
830,uniqueid_6899 x 2018,0
831,uniqueid_6900 x 2018,0
832,uniqueid_6901 x 2018,0
833,uniqueid_6902 x 2018,0
834,uniqueid_6903 x 2018,0
835,uniqueid_6904 x 2018,1
836,uniqueid_6905 x 2018,0
837,uniqueid_6906 x 2018,0
838,uniqueid_6907 x 2018,1
839,uniqueid_6908 x 2018,0
840,uniqueid_6909 x 2018,0
841,uniqueid_6910 x 2018,0
842,uniqueid_6911 x 2018,0
843,uniqueid_6912 x 2018,0
844,uniqueid_6913 x 2018,0
845,uniqueid_6914 x 2018,0
846,uniqueid_6915 x 2018,0
847,uniqueid_6916 x 2018,0
848,uniqueid_6917 x 2018,0
849,uniqueid_6918 x 2018,0
850,uniqueid_6919 x 2018,0
851,uniqueid_6920 x 2018,0
852,uniqueid_6921 x 2018,0
853,uniqueid_6922 x 2018,1
854,uniqueid_6923 x 2018,0
855,uniqueid_6924 x 2018,0
856,uniqueid_6925 x 2018,0
857,uniqueid_6926 x 2018,0
858,uniqueid_6927 x 2018,1
859,uniqueid_6928 x 2018,0
860,uniqueid_6929 x 2018,0
861,uniqueid_6930 x 2018,0
862,uniqueid_6931 x 2018,1
863,uniqueid_6932 x 2018,0
864,uniqueid_6933 x 2018,1
865,uniqueid_6934 x 2018,0
866,uniqueid_6935 x 2018,0
867,uniqueid_6936 x 2018,0
868,uniqueid_6937 x 2018,0
869,uniqueid_6938 x 2018,0
870,uniqueid_6939 x 2018,0
871,uniqueid_6940 x 2018,0
872,uniqueid_6941 x 2018,1
873,uniqueid_6942 x 2018,0
874,uniqueid_6943 x 2018,1
875,uniqueid_6944 x 2018,0
876,uniqueid_6945 x 2018,0
877,uniqueid_6946 x 2018,0
878,uniqueid_6947 x 2018,0
879,uniqueid_6948 x 2018,1
880,uniqueid_6949 x 2018,1
881,uniqueid_6950 x 2018,0
882,uniqueid_6951 x 2018,0
883,uniqueid_6952 x 2018,1
884,uniqueid_6953 x 2018,0
885,uniqueid_6954 x 2018,0
886,uniqueid_6955 x 2018,1
887,uniqueid_6956 x 2018,0
888,uniqueid_6957 x 2018,1
889,uniqueid_6958 x 2018,0
890,uniqueid_6959 x 2018,0
891,uniqueid_6960 x 2018,0
892,uniqueid_6961 x 2018,1
893,uniqueid_6962 x 2018,1
894,uniqueid_6963 x 2018,1
895,uniqueid_6964 x 2018,1
896,uniqueid_6965 x 2018,0
897,uniqueid_6966 x 2018,1
898,uniqueid_6967 x 2018,0
899,uniqueid_6968 x 2018,1
900,uniqueid_6969 x 2018,1
901,uniqueid_6970 x 2018,0
902,uniqueid_6971 x 2018,0
903,uniqueid_6972 x 2018,0
904,uniqueid_6973 x 2018,0
905,uniqueid_6974 x 2018,1
906,uniqueid_6975 x 2018,0
907,uniqueid_6976 x 2018,0
908,uniqueid_6977 x 2018,0
909,uniqueid_6978 x 2018,1
910,uniqueid_6979 x 2018,0
911,uniqueid_6980 x 2018,0
912,uniqueid_6981 x 2018,0
913,uniqueid_6982 x 2018,0
914,uniqueid_6983 x 2018,1
915,uniqueid_6984 x 2018,0
916,uniqueid_6985 x 2018,0
917,uniqueid_6986 x 2018,0
918,uniqueid_6987 x 2018,0
919,uniqueid_6988 x 2018,0
920,uniqueid_6989 x 2018,0
921,uniqueid_6990 x 2018,0
922,uniqueid_6991 x 2018,0
923,uniqueid_6992 x 2018,1
924,uniqueid_6993 x 2018,0
925,uniqueid_6994 x 2018,0
926,uniqueid_6995 x 2018,0
927,uniqueid_6996 x 2018,0
928,uniqueid_6997 x 2018,1
929,uniqueid_6998 x 2018,0
930,uniqueid_6999 x 2018,0
931,uniqueid_7000 x 2018,1
932,uniqueid_7001 x 2018,0
933,uniqueid_7002 x 2018,0
934,uniqueid_7003 x 2018,0
935,uniqueid_7004 x 2018,0
936,uniqueid_7005 x 2018,0
937,uniqueid_7006 x 2018,0
938,uniqueid_7007 x 2018,0
939,uniqueid_7008 x 2018,0
940,uniqueid_7009 x 2018,1
941,uniqueid_7010 x 2018,0
942,uniqueid_7011 x 2018,0
943,uniqueid_7012 x 2018,0
944,uniqueid_7013 x 2018,1
945,uniqueid_7014 x 2018,1
946,uniqueid_7015 x 2018,0
947,uniqueid_7016 x 2018,0
948,uniqueid_7017 x 2018,1
949,uniqueid_7018 x 2018,0
950,uniqueid_7019 x 2018,0
951,uniqueid_7020 x 2018,0
952,uniqueid_7021 x 2018,0
953,uniqueid_7022 x 2018,1
954,uniqueid_7023 x 2018,0
955,uniqueid_7024 x 2018,0
956,uniqueid_7025 x 2018,1
957,uniqueid_7026 x 2018,0
958,uniqueid_7027 x 2018,0
959,uniqueid_7028 x 2018,0
960,uniqueid_7029 x 2018,0
961,uniqueid_7030 x 2018,0
962,uniqueid_7031 x 2018,0
963,uniqueid_7032 x 2018,0
964,uniqueid_7033 x 2018,0
965,uniqueid_7034 x 2018,1
966,uniqueid_7035 x 2018,0
967,uniqueid_7036 x 2018,0
968,uniqueid_7037 x 2018,0
969,uniqueid_7038 x 2018,1
970,uniqueid_7039 x 2018,1
971,uniqueid_7040 x 2018,0
972,uniqueid_7041 x 2018,0
973,uniqueid_7042 x 2018,0
974,uniqueid_7043 x 2018,0
975,uniqueid_7044 x 2018,0
976,uniqueid_7045 x 2018,0
977,uniqueid_7046 x 2018,1
978,uniqueid_7047 x 2018,1
979,uniqueid_7048 x 2018,0
980,uniqueid_7049 x 2018,1
981,uniqueid_7050 x 2018,0
982,uniqueid_7051 x 2018,0
983,uniqueid_7052 x 2018,1
984,uniqueid_7053 x 2018,0
985,uniqueid_7054 x 2018,0
986,uniqueid_7055 x 2018,0
987,uniqueid_7056 x 2018,0
988,uniqueid_7057 x 2018,1
989,uniqueid_7058 x 2018,1
990,uniqueid_7059 x 2018,0
991,uniqueid_7060 x 2018,0
992,uniqueid_7061 x 2018,0
993,uniqueid_7062 x 2018,0
994,uniqueid_7063 x 2018,0
995,uniqueid_7064 x 2018,1
996,uniqueid_7065 x 2018,0
997,uniqueid_7066 x 2018,1
998,uniqueid_7067 x 2018,0
999,uniqueid_7068 x 2018,0
1000,uniqueid_7069 x 2018,1
1001,uniqueid_7070 x 2018,0
1002,uniqueid_7071 x 2018,0
1003,uniqueid_7072 x 2018,0
1004,uniqueid_7073 x 2018,1
1005,uniqueid_7074 x 2018,1
1006,uniqueid_7075 x 2018,0
1007,uniqueid_7076 x 2018,0
1008,uniqueid_7077 x 2018,1
1009,uniqueid_7078 x 2018,0
1010,uniqueid_7079 x 2018,0
1011,uniqueid_7080 x 2018,1
1012,uniqueid_7081 x 2018,0
1013,uniqueid_7082 x 2018,0
1014,uniqueid_7083 x 2018,1
1015,uniqueid_7084 x 2018,0
1016,uniqueid_7085 x 2018,0
1017,uniqueid_7086 x 2018,1
1018,uniqueid_7087 x 2018,1
1019,uniqueid_7088 x 2018,0
1020,uniqueid_7089 x 2018,0
1021,uniqueid_7090 x 2018,0
1022,uniqueid_7091 x 2018,1
1023,uniqueid_7092 x 2018,1
1024,uniqueid_7093 x 2018,0
1025,uniqueid_7094 x 2018,0
1026,uniqueid_7095 x 2018,1
1027,uniqueid_7096 x 2018,0
1028,uniqueid_7097 x 2018,1
1029,uniqueid_7098 x 2018,0
1030,uniqueid_7099 x 2018,1
1031,uniqueid_7100 x 2018,1
1032,uniqueid_7101 x 2018,0
1033,uniqueid_7102 x 2018,0
1034,uniqueid_7103 x 2018,1
1035,uniqueid_7104 x 2018,1
1036,uniqueid_7105 x 2018,1
1037,uniqueid_7106 x 2018,0
1038,uniqueid_7107 x 2018,0
1039,uniqueid_7108 x 2018,0
1040,uniqueid_7109 x 2018,0
1041,uniqueid_7110 x 2018,0
1042,uniqueid_7111 x 2018,0
1043,uniqueid_7112 x 2018,0
1044,uniqueid_7113 x 2018,1
1045,uniqueid_7114 x 2018,1
1046,uniqueid_7115 x 2018,0
1047,uniqueid_7116 x 2018,1
1048,uniqueid_7117 x 2018,1
1049,uniqueid_7118 x 2018,1
1050,uniqueid_7119 x 2018,0
1051,uniqueid_7120 x 2018,1
1052,uniqueid_7121 x 2018,0
1053,uniqueid_7122 x 2018,0
1054,uniqueid_7123 x 2018,0
1055,uniqueid_7124 x 2018,0
1056,uniqueid_7125 x 2018,1
1057,uniqueid_7126 x 2018,1
1058,uniqueid_7127 x 2018,1
1059,uniqueid_7128 x 2018,1
1060,uniqueid_7129 x 2018,0
1061,uniqueid_7130 x 2018,0
1062,uniqueid_7131 x 2018,1
1063,uniqueid_7132 x 2018,0
1064,uniqueid_7133 x 2018,0
1065,uniqueid_7134 x 2018,0
1066,uniqueid_7135 x 2018,0
1067,uniqueid_7136 x 2018,1
1068,uniqueid_7137 x 2018,0
1069,uniqueid_7138 x 2018,0
1070,uniqueid_7139 x 2018,1
1071,uniqueid_7140 x 2018,0
1072,uniqueid_7141 x 2018,1
1073,uniqueid_7142 x 2018,0
1074,uniqueid_7143 x 2018,1
1075,uniqueid_7144 x 2018,1
1076,uniqueid_7145 x 2018,0
1077,uniqueid_7146 x 2018,0
1078,uniqueid_7147 x 2018,1
1079,uniqueid_7148 x 2018,0
1080,uniqueid_7149 x 2018,0
1081,uniqueid_7150 x 2018,1
1082,uniqueid_7151 x 2018,0
1083,uniqueid_7152 x 2018,1
1084,uniqueid_7153 x 2018,1
1085,uniqueid_7154 x 2018,0
1086,uniqueid_7155 x 2018,0
1087,uniqueid_7156 x 2018,0
1088,uniqueid_7157 x 2018,0
1089,uniqueid_7158 x 2018,1
1090,uniqueid_7159 x 2018,1
1091,uniqueid_7160 x 2018,0
1092,uniqueid_7161 x 2018,1
1093,uniqueid_7162 x 2018,1
1094,uniqueid_7163 x 2018,0
1095,uniqueid_7164 x 2018,0
1096,uniqueid_7165 x 2018,0
1097,uniqueid_7166 x 2018,0
1098,uniqueid_7167 x 2018,0
1099,uniqueid_7168 x 2018,0
1100,uniqueid_7169 x 2018,0
1101,uniqueid_7170 x 2018,0
1102,uniqueid_7171 x 2018,1
1103,uniqueid_7172 x 2018,1
1104,uniqueid_7173 x 2018,0
1105,uniqueid_7174 x 2018,0
1106,uniqueid_7175 x 2018,1
1107,uniqueid_7176 x 2018,0
1108,uniqueid_7177 x 2018,0
1109,uniqueid_7178 x 2018,0
1110,uniqueid_7179 x 2018,0
1111,uniqueid_7180 x 2018,0
1112,uniqueid_7181 x 2018,0
1113,uniqueid_7182 x 2018,0
1114,uniqueid_7183 x 2018,1
1115,uniqueid_7184 x 2018,0
1116,uniqueid_7185 x 2018,0
1117,uniqueid_7186 x 2018,0
1118,uniqueid_7187 x 2018,0
1119,uniqueid_7188 x 2018,1
1120,uniqueid_7189 x 2018,0
1121,uniqueid_7190 x 2018,0
1122,uniqueid_7191 x 2018,0
1123,uniqueid_7192 x 2018,1
1124,uniqueid_7193 x 2018,0
1125,uniqueid_7194 x 2018,0
1126,uniqueid_7195 x 2018,0
1127,uniqueid_7196 x 2018,0
1128,uniqueid_7197 x 2018,0
1129,uniqueid_7198 x 2018,0
1130,uniqueid_7199 x 2018,0
1131,uniqueid_7200 x 2018,0
1132,uniqueid_7201 x 2018,0
1133,uniqueid_7202 x 2018,1
1134,uniqueid_7203 x 2018,0
1135,uniqueid_7204 x 2018,1
1136,uniqueid_7205 x 2018,0
1137,uniqueid_7206 x 2018,0
1138,uniqueid_7207 x 2018,1
1139,uniqueid_7208 x 2018,0
1140,uniqueid_7209 x 2018,0
1141,uniqueid_7210 x 2018,0
1142,uniqueid_7211 x 2018,1
1143,uniqueid_7212 x 2018,0
1144,uniqueid_7213 x 2018,1
1145,uniqueid_7214 x 2018,1
1146,uniqueid_7215 x 2018,0
1147,uniqueid_7216 x 2018,0
1148,uniqueid_7217 x 2018,1
1149,uniqueid_7218 x 2018,0
1150,uniqueid_7219 x 2018,0
1151,uniqueid_7220 x 2018,0
1152,uniqueid_7221 x 2018,1
1153,uniqueid_7222 x 2018,0
1154,uniqueid_7223 x 2018,1
1155,uniqueid_7224 x 2018,0
1156,uniqueid_7225 x 2018,0
1157,uniqueid_7226 x 2018,0
1158,uniqueid_7227 x 2018,0
1159,uniqueid_7228 x 2018,0
1160,uniqueid_7229 x 2018,0
1161,uniqueid_7230 x 2018,1
1162,uniqueid_7231 x 2018,0
1163,uniqueid_7232 x 2018,0
1164,uniqueid_7233 x 2018,0
1165,uniqueid_7234 x 2018,0
1166,uniqueid_7235 x 2018,0
1167,uniqueid_7236 x 2018,0
1168,uniqueid_7237 x 2018,0
1169,uniqueid_7238 x 2018,0
1170,uniqueid_7239 x 2018,1
1171,uniqueid_7240 x 2018,1
1172,uniqueid_7241 x 2018,0
1173,uniqueid_7242 x 2018,1
1174,uniqueid_7243 x 2018,0
1175,uniqueid_7244 x 2018,0
1176,uniqueid_7245 x 2018,0
1177,uniqueid_7246 x 2018,0
1178,uniqueid_7247 x 2018,0
1179,uniqueid_7248 x 2018,0
1180,uniqueid_7249 x 2018,1
1181,uniqueid_7250 x 2018,1
1182,uniqueid_7251 x 2018,1
1183,uniqueid_7252 x 2018,0
1184,uniqueid_7253 x 2018,1
1185,uniqueid_7254 x 2018,0
1186,uniqueid_7255 x 2018,1
1187,uniqueid_7256 x 2018,0
1188,uniqueid_7257 x 2018,0
1189,uniqueid_7258 x 2018,1
1190,uniqueid_7259 x 2018,1
1191,uniqueid_7260 x 2018,0
1192,uniqueid_7261 x 2018,0
1193,uniqueid_7262 x 2018,0
1194,uniqueid_7263 x 2018,0
1195,uniqueid_7264 x 2018,0
1196,uniqueid_7265 x 2018,0
1197,uniqueid_7266 x 2018,0
1198,uniqueid_7267 x 2018,0
1199,uniqueid_7268 x 2018,0
1200,uniqueid_7269 x 2018,0
1201,uniqueid_7270 x 2018,0
1202,uniqueid_7271 x 2018,1
1203,uniqueid_7272 x 2018,1
1204,uniqueid_7273 x 2018,1
1205,uniqueid_7274 x 2018,0
1206,uniqueid_7275 x 2018,1
1207,uniqueid_7276 x 2018,1
1208,uniqueid_7277 x 2018,0
1209,uniqueid_7278 x 2018,0
1210,uniqueid_7279 x 2018,1
1211,uniqueid_7280 x 2018,1
1212,uniqueid_7281 x 2018,0
1213,uniqueid_7282 x 2018,0
1214,uniqueid_7283 x 2018,0
1215,uniqueid_7284 x 2018,1
1216,uniqueid_7285 x 2018,1
1217,uniqueid_7286 x 2018,0
1218,uniqueid_7287 x 2018,0
1219,uniqueid_7288 x 2018,0
1220,uniqueid_7289 x 2018,1
1221,uniqueid_7290 x 2018,0
1222,uniqueid_7291 x 2018,0
1223,uniqueid_7292 x 2018,1
1224,uniqueid_7293 x 2018,0
1225,uniqueid_7294 x 2018,1
1226,uniqueid_7295 x 2018,0
1227,uniqueid_7296 x 2018,0
1228,uniqueid_7297 x 2018,0
1229,uniqueid_7298 x 2018,1
1230,uniqueid_7299 x 2018,0
1231,uniqueid_7300 x 2018,1
1232,uniqueid_7301 x 2018,0
1233,uniqueid_7302 x 2018,0
1234,uniqueid_7303 x 2018,0
1235,uniqueid_7304 x 2018,0
1236,uniqueid_7305 x 2018,0
1237,uniqueid_7306 x 2018,0
1238,uniqueid_7307 x 2018,0
1239,uniqueid_7308 x 2018,0
1240,uniqueid_7309 x 2018,1
1241,uniqueid_7310 x 2018,0
1242,uniqueid_7311 x 2018,1
1243,uniqueid_7312 x 2018,0
1244,uniqueid_7313 x 2018,1
1245,uniqueid_7314 x 2018,0
1246,uniqueid_7315 x 2018,1
1247,uniqueid_7316 x 2018,0
1248,uniqueid_7317 x 2018,0
1249,uniqueid_7318 x 2018,0
1250,uniqueid_7319 x 2018,0
1251,uniqueid_7320 x 2018,0
1252,uniqueid_7321 x 2018,0
1253,uniqueid_7322 x 2018,1
1254,uniqueid_7323 x 2018,1
1255,uniqueid_7324 x 2018,0
1256,uniqueid_7325 x 2018,1
1257,uniqueid_7326 x 2018,0
1258,uniqueid_7327 x 2018,0
1259,uniqueid_7328 x 2018,0
1260,uniqueid_7329 x 2018,0
1261,uniqueid_7330 x 2018,0
1262,uniqueid_7331 x 2018,1
1263,uniqueid_7332 x 2018,0
1264,uniqueid_7333 x 2018,0
1265,uniqueid_7334 x 2018,0
1266,uniqueid_7335 x 2018,0
1267,uniqueid_7336 x 2018,1
1268,uniqueid_7337 x 2018,1
1269,uniqueid_7338 x 2018,1
1270,uniqueid_7339 x 2018,1
1271,uniqueid_7340 x 2018,0
1272,uniqueid_7341 x 2018,1
1273,uniqueid_7342 x 2018,0
1274,uniqueid_7343 x 2018,0
1275,uniqueid_7344 x 2018,0
1276,uniqueid_7345 x 2018,0
1277,uniqueid_7346 x 2018,1
1278,uniqueid_7347 x 2018,0
1279,uniqueid_7348 x 2018,1
1280,uniqueid_7349 x 2018,0
1281,uniqueid_7350 x 2018,1
1282,uniqueid_7351 x 2018,0
1283,uniqueid_7352 x 2018,0
1284,uniqueid_7353 x 2018,0
1285,uniqueid_7354 x 2018,0
1286,uniqueid_7355 x 2018,0
1287,uniqueid_7356 x 2018,0
1288,uniqueid_7357 x 2018,0
1289,uniqueid_7358 x 2018,1
1290,uniqueid_7359 x 2018,1
1291,uniqueid_7360 x 2018,0
1292,uniqueid_7361 x 2018,0
1293,uniqueid_7362 x 2018,0
1294,uniqueid_7363 x 2018,0
1295,uniqueid_7364 x 2018,0
1296,uniqueid_7365 x 2018,0
1297,uniqueid_7366 x 2018,0
1298,uniqueid_7367 x 2018,0
1299,uniqueid_7368 x 2018,0
1300,uniqueid_7369 x 2018,0
1301,uniqueid_7370 x 2018,1
1302,uniqueid_7371 x 2018,0
1303,uniqueid_7372 x 2018,1
1304,uniqueid_7373 x 2018,0
1305,uniqueid_7374 x 2018,0
1306,uniqueid_7375 x 2018,0
1307,uniqueid_7376 x 2018,0
1308,uniqueid_7377 x 2018,0
1309,uniqueid_7378 x 2018,0
1310,uniqueid_7379 x 2018,1
1311,uniqueid_7380 x 2018,1
1312,uniqueid_7381 x 2018,0
1313,uniqueid_7382 x 2018,0
1314,uniqueid_7383 x 2018,0
1315,uniqueid_7384 x 2018,0
1316,uniqueid_7385 x 2018,1
1317,uniqueid_7386 x 2018,0
1318,uniqueid_7387 x 2018,0
1319,uniqueid_7388 x 2018,1
1320,uniqueid_7389 x 2018,0
1321,uniqueid_7390 x 2018,0
1322,uniqueid_7391 x 2018,0
1323,uniqueid_7392 x 2018,0
1324,uniqueid_7393 x 2018,1
1325,uniqueid_7394 x 2018,0
1326,uniqueid_7395 x 2018,1
1327,uniqueid_7396 x 2018,0
1328,uniqueid_7397 x 2018,1
1329,uniqueid_7398 x 2018,0
1330,uniqueid_7399 x 2018,0
1331,uniqueid_7400 x 2018,1
1332,uniqueid_7401 x 2018,0
1333,uniqueid_7402 x 2018,0
1334,uniqueid_7403 x 2018,1
1335,uniqueid_7404 x 2018,1
1336,uniqueid_7405 x 2018,1
1337,uniqueid_7406 x 2018,0
1338,uniqueid_7407 x 2018,0
1339,uniqueid_7408 x 2018,1
1340,uniqueid_7409 x 2018,0
1341,uniqueid_7410 x 2018,1
1342,uniqueid_7411 x 2018,0
1343,uniqueid_7412 x 2018,1
1344,uniqueid_7413 x 2018,0
1345,uniqueid_7414 x 2018,1
1346,uniqueid_7415 x 2018,1
1347,uniqueid_7416 x 2018,0
1348,uniqueid_7417 x 2018,0
1349,uniqueid_7418 x 2018,0
1350,uniqueid_7419 x 2018,0
1351,uniqueid_7420 x 2018,0
1352,uniqueid_7421 x 2018,0
1353,uniqueid_7422 x 2018,0
1354,uniqueid_7423 x 2018,0
1355,uniqueid_7424 x 2018,0
1356,uniqueid_7425 x 2018,0
1357,uniqueid_7426 x 2018,1
1358,uniqueid_7427 x 2018,0
1359,uniqueid_7428 x 2018,0
1360,uniqueid_7429 x 2018,0
1361,uniqueid_7430 x 2018,0
1362,uniqueid_7431 x 2018,0
1363,uniqueid_7432 x 2018,0
1364,uniqueid_7433 x 2018,0
1365,uniqueid_7434 x 2018,0
1366,uniqueid_7435 x 2018,1
1367,uniqueid_7436 x 2018,0
1368,uniqueid_7437 x 2018,0
1369,uniqueid_7438 x 2018,0
1370,uniqueid_7439 x 2018,0
1371,uniqueid_7440 x 2018,0
1372,uniqueid_7441 x 2018,1
1373,uniqueid_7442 x 2018,0
1374,uniqueid_7443 x 2018,0
1375,uniqueid_7444 x 2018,0
1376,uniqueid_7445 x 2018,0
1377,uniqueid_7446 x 2018,0
1378,uniqueid_7447 x 2018,0
1379,uniqueid_7448 x 2018,1
1380,uniqueid_7449 x 2018,0
1381,uniqueid_7450 x 2018,1
1382,uniqueid_7451 x 2018,1
1383,uniqueid_7452 x 2018,0
1384,uniqueid_7453 x 2018,0
1385,uniqueid_7454 x 2018,0
1386,uniqueid_7455 x 2018,0
1387,uniqueid_7456 x 2018,1
1388,uniqueid_7457 x 2018,0
1389,uniqueid_7458 x 2018,0
1390,uniqueid_7459 x 2018,1
1391,uniqueid_7460 x 2018,0
1392,uniqueid_7461 x 2018,1
1393,uniqueid_7462 x 2018,1
1394,uniqueid_7463 x 2018,1
1395,uniqueid_7464 x 2018,0
1396,uniqueid_7465 x 2018,0
1397,uniqueid_7466 x 2018,0
1398,uniqueid_7467 x 2018,1
1399,uniqueid_7468 x 2018,0
1400,uniqueid_7469 x 2018,0
1401,uniqueid_7470 x 2018,0
1402,uniqueid_7471 x 2018,0
1403,uniqueid_7472 x 2018,0
1404,uniqueid_7473 x 2018,0
1405,uniqueid_7474 x 2018,0
1406,uniqueid_7475 x 2018,0
1407,uniqueid_7476 x 2018,0
1408,uniqueid_7477 x 2018,1
1409,uniqueid_7478 x 2018,1
1410,uniqueid_7479 x 2018,0
1411,uniqueid_7480 x 2018,0
1412,uniqueid_7481 x 2018,0
1413,uniqueid_7482 x 2018,1
1414,uniqueid_7483 x 2018,0
1415,uniqueid_7484 x 2018,1
1416,uniqueid_7485 x 2018,0
1417,uniqueid_7486 x 2018,0
1418,uniqueid_7487 x 2018,0
1419,uniqueid_7488 x 2018,0
1420,uniqueid_7489 x 2018,1
1421,uniqueid_7490 x 2018,0
1422,uniqueid_7491 x 2018,0
1423,uniqueid_7492 x 2018,0
1424,uniqueid_7493 x 2018,1
1425,uniqueid_7494 x 2018,0
1426,uniqueid_7495 x 2018,1
1427,uniqueid_7496 x 2018,0
1428,uniqueid_7497 x 2018,0
1429,uniqueid_7498 x 2018,0
1430,uniqueid_7499 x 2018,1
1431,uniqueid_7500 x 2018,1
1432,uniqueid_7501 x 2018,0
1433,uniqueid_7502 x 2018,0
1434,uniqueid_7503 x 2018,0
1435,uniqueid_7504 x 2018,0
1436,uniqueid_7505 x 2018,0
1437,uniqueid_7506 x 2018,0
1438,uniqueid_7507 x 2018,0
1439,uniqueid_7508 x 2018,0
1440,uniqueid_7509 x 2018,0
1441,uniqueid_7510 x 2018,0
1442,uniqueid_7511 x 2018,1
1443,uniqueid_7512 x 2018,0
1444,uniqueid_7513 x 2018,0
1445,uniqueid_7514 x 2018,0
1446,uniqueid_7515 x 2018,0
1447,uniqueid_7516 x 2018,0
1448,uniqueid_7517 x 2018,0
1449,uniqueid_7518 x 2018,0
1450,uniqueid_7519 x 2018,1
1451,uniqueid_7520 x 2018,0
1452,uniqueid_7521 x 2018,0
1453,uniqueid_7522 x 2018,0
1454,uniqueid_7523 x 2018,1
1455,uniqueid_7524 x 2018,1
1456,uniqueid_7525 x 2018,0
1457,uniqueid_7526 x 2018,0
1458,uniqueid_7527 x 2018,0
1459,uniqueid_7528 x 2018,0
1460,uniqueid_7529 x 2018,1
1461,uniqueid_7530 x 2018,0
1462,uniqueid_7531 x 2018,0
1463,uniqueid_7532 x 2018,0
1464,uniqueid_7533 x 2018,0
1465,uniqueid_7534 x 2018,0
1466,uniqueid_7535 x 2018,0
1467,uniqueid_7536 x 2018,0
1468,uniqueid_7537 x 2018,1
1469,uniqueid_7538 x 2018,0
1470,uniqueid_7539 x 2018,0
1471,uniqueid_7540 x 2018,0
1472,uniqueid_7541 x 2018,0
1473,uniqueid_7542 x 2018,0
1474,uniqueid_7543 x 2018,0
1475,uniqueid_7544 x 2018,0
1476,uniqueid_7545 x 2018,0
1477,uniqueid_7546 x 2018,0
1478,uniqueid_7547 x 2018,0
1479,uniqueid_7548 x 2018,0
1480,uniqueid_7549 x 2018,0
1481,uniqueid_7550 x 2018,0
1482,uniqueid_7551 x 2018,0
1483,uniqueid_7552 x 2018,0
1484,uniqueid_7553 x 2018,0
1485,uniqueid_7554 x 2018,0
1486,uniqueid_7555 x 2018,1
1487,uniqueid_7556 x 2018,1
1488,uniqueid_7557 x 2018,0
1489,uniqueid_7558 x 2018,0
1490,uniqueid_7559 x 2018,1
1491,uniqueid_7560 x 2018,0
1492,uniqueid_7561 x 2018,0
1493,uniqueid_7562 x 2018,1
1494,uniqueid_7563 x 2018,1
1495,uniqueid_7564 x 2018,0
1496,uniqueid_7565 x 2018,1
1497,uniqueid_7566 x 2018,0
1498,uniqueid_7567 x 2018,1
1499,uniqueid_7568 x 2018,0
1500,uniqueid_7569 x 2018,0
1501,uniqueid_7570 x 2018,0
1502,uniqueid_7571 x 2018,0
1503,uniqueid_7572 x 2018,1
1504,uniqueid_7573 x 2018,1
1505,uniqueid_7574 x 2018,0
1506,uniqueid_7575 x 2018,1
1507,uniqueid_7576 x 2018,0
1508,uniqueid_7577 x 2018,1
1509,uniqueid_7578 x 2018,0
1510,uniqueid_7579 x 2018,0
1511,uniqueid_7580 x 2018,1
1512,uniqueid_7581 x 2018,0
1513,uniqueid_7582 x 2018,0
1514,uniqueid_7583 x 2018,0
1515,uniqueid_7584 x 2018,0
1516,uniqueid_7585 x 2018,0
1517,uniqueid_7586 x 2018,1
1518,uniqueid_7587 x 2018,0
1519,uniqueid_7588 x 2018,0
1520,uniqueid_7589 x 2018,0
1521,uniqueid_7590 x 2018,0
1522,uniqueid_7591 x 2018,1
1523,uniqueid_7592 x 2018,1
